app_name,vuln_name,vuln_desc,severity,grade,app_context
126.177.111.106/,TLS certificate,"The following problem was identified with the server's TLS certificate:<ul><li>The server's certificate is not valid for the server's hostname.</li></ul>The server presented the following certificates:<br><br><h4>Server certificate</h4><table><tr><td><b>Issued to:</b>&nbsp;&nbsp;</td><td>speedt-fm.centertel.pl, marcin.sasin1@orange.com, speed.utrzymanie@orange.com</td></tr><tr><td><b>Issued by:</b>&nbsp;&nbsp;</td><td>CA TELEKOMUNIKACJA POLSKA</td></tr><tr><td><b>Valid from:</b>&nbsp;&nbsp;</td><td>Tue Sep 18 11:29:47 CEST 2018</td></tr><tr><td><b>Valid to:</b>&nbsp;&nbsp;</td><td>Sun Sep 19 01:59:59 CEST 2021</td></tr></table><h4>Certificate chain #1</h4><table><tr><td><b>Issued to:</b>&nbsp;&nbsp;</td><td>CA TELEKOMUNIKACJA POLSKA</td></tr><tr><td><b>Issued by:</b>&nbsp;&nbsp;</td><td>Signet - RootCA</td></tr><tr><td><b>Valid from:</b>&nbsp;&nbsp;</td><td>Wed Dec 06 16:01:32 CET 2006</td></tr><tr><td><b>Valid to:</b>&nbsp;&nbsp;</td><td>Mon Dec 06 16:01:32 CET 2021</td></tr></table>",Medium,0,type webapp client employe domain LANWANCPDF0TP
80.48.169.84/,Unencrypted communications,Empty,Low,1,type webapp client customer domain Internet
172.30.68.197/,TLS certificate,"The following problems were identified with the server's TLS certificate:<ul><li>The server's certificate is not valid for the server's hostname.</li><li>The server's certificate is not trusted.</li><li>The server's certificate has expired.</li></ul><b>Note:</b> Burp relies on the Java trust store to determine whether certificates are trusted. The Java trust store does not include every root CA certificate that is included within browser trust stores. Burp might incorrectly report that a certificate is not trusted, if a valid root CA certificate is being used that is not included in the Java trust store.<br><br>The server presented the following certificate:<br><br><table><tr><td><b>Issued to:</b>&nbsp;&nbsp;</td><td>ipk.centertel.pl, intranet@centertel.pl</td></tr><tr><td><b>Issued by:</b>&nbsp;&nbsp;</td><td>CA TELEKOMUNIKACJA POLSKA</td></tr><tr><td><b>Valid from:</b>&nbsp;&nbsp;</td><td>Wed Nov 12 16:15:14 CET 2008</td></tr><tr><td><b>Valid to:</b>&nbsp;&nbsp;</td><td>Sun Nov 13 16:15:14 CET 2011</td></tr></table>",Medium,0,type webapp client customer domain CPDBRAMKARZINTERNETBETP
126.201.3.72/,TLS certificate,"The following problems were identified with the server's TLS certificate:<ul><li>The server's certificate is not valid for the server's hostname.</li><li>The server's certificate is not trusted.</li></ul><b>Note:</b> Burp relies on the Java trust store to determine whether certificates are trusted. The Java trust store does not include every root CA certificate that is included within browser trust stores. Burp might incorrectly report that a certificate is not trusted, if a valid root CA certificate is being used that is not included in the Java trust store.<br><br>The server presented the following certificate:<br><br><table><tr><td><b>Issued to:</b>&nbsp;&nbsp;</td><td>localhost.localdomain, localhost.localdomain</td></tr><tr><td><b>Issued by:</b>&nbsp;&nbsp;</td><td>O=VMware Installer</td></tr><tr><td><b>Valid from:</b>&nbsp;&nbsp;</td><td>Fri Mar 11 15:00:38 CET 2016</td></tr><tr><td><b>Valid to:</b>&nbsp;&nbsp;</td><td>Fri Sep 10 16:00:38 CEST 2027</td></tr></table>",Medium,0,type webapp client employe domain LANWANCPDF0TP
126.201.33.78:1090/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.177.111.105/robots.txt,Strict transport security not enforced,Empty,Low,0,type webapp client employe domain LANWANCPDF0TP
126.201.33.60:8131/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
ros-kolektor2.tp.gk.corp.tepenet/,RC4 cipher suites detected,"Description: A group of researchers (Nadhem AlFardan, Dan Bernstein, Kenny Paterson, Bertram Poettering and Jacob Schuldt) have found new attacks against TLS that allows an attacker to recover a limited amount of plaintext from a TLS connection when RC4 encryption is used. The attacks arise from statistical flaws in the keystream generated by the RC4 algorithm which become apparent in TLS ciphertexts when the same plaintext is repeatedly encrypted.Impact: An attacker can recover a limited amount of plaintext from a TLS connection when RC4 encryption is used.Request: ",Medium,1,type webapp client customer domain Internet
ros-kolektor2.tp.gk.corp.tepenet/,RC4 cipher suites detected,"Description: A group of researchers (Nadhem AlFardan, Dan Bernstein, Kenny Paterson, Bertram Poettering and Jacob Schuldt) have found new attacks against TLS that allows an attacker to recover a limited amount of plaintext from a TLS connection when RC4 encryption is used. The attacks arise from statistical flaws in the keystream generated by the RC4 algorithm which become apparent in TLS ciphertexts when the same plaintext is repeatedly encrypted.Impact: An attacker can recover a limited amount of plaintext from a TLS connection when RC4 encryption is used.Request: ",Medium,1,type webapp client customer domain Internet
172.30.48.126:9292/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
www.orange.pl/kid,Cookie manipulation (DOM-based),The application may be vulnerable to DOM-based cookie manipulation. Data is read from <b>window.location.href</b> and passed to <b>document.cookie</b>.,Low,1,type webapp client customer domain Internet
172.30.48.126:8080/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
126.201.33.61:8121/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.201.33.7:8088/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
www.orange.pl/kid,Cookie manipulation (DOM-based),The application may be vulnerable to DOM-based cookie manipulation. Data is read from <b>window.location.href</b> and passed to <b>document.cookie</b>.,Low,1,type webapp client customer domain Internet
126.177.66.118:1090/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.185.70.68:8081/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
172.30.68.216:9999/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.68.203/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
126.185.4.81:9443/Portal/190506231917.539/module/core.module.js,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.location.href</b> and passed to <b>window.open()</b>.,Low,1,type webapp client employe domain LANWANCPDF0TP
172.30.68.197:9999/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
www.orange.pl/kid,Cookie manipulation (DOM-based),The application may be vulnerable to DOM-based cookie manipulation. Data is read from <b>window.location.href</b> and passed to <b>document.cookie</b>.,Low,1,type webapp client customer domain Internet
126.201.33.89:8088/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
www.orange.pl/kid,Cookie manipulation (DOM-based),The application may be vulnerable to DOM-based cookie manipulation. Data is read from <b>window.location.href</b> and passed to <b>document.cookie</b>.,Low,1,type webapp client customer domain Internet
126.185.4.82:8443/robots.txt,Strict transport security not enforced,Empty,Low,0,type webapp client employe domain LANWANCPDF0TP
126.201.33.61:8131/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.177.67.101/,Strict transport security not enforced,This issue was found in multiple locations under the reported path.,Low,0,type webapp client employe domain LANWANCPDF0TP
126.201.4.73/print.css,Strict transport security not enforced,Empty,Low,0,type webapp client employe domain LANWANCPDF0TP
www.orange.pl/portal/commerce/wizard_b2c,Cookie manipulation (DOM-based),The application may be vulnerable to DOM-based cookie manipulation. Data is read from <b>window.location.href</b> and passed to <b>document.cookie</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/portal/commerce/wizard_b2c,Cookie manipulation (DOM-based),The application may be vulnerable to DOM-based cookie manipulation. Data is read from <b>window.location.href</b> and passed to <b>document.cookie</b>.,Low,1,type webapp client customer domain Internet
126.201.33.59:8121/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.177.111.137:9090/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.201.4.72/robots.txt,Strict transport security not enforced,Empty,Low,0,type webapp client employe domain LANWANCPDF0TP
126.177.111.141:8083/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
visualparadigmtst.corpnet.pl:1999/,Strict transport security not enforced,This issue was found in multiple locations under the reported path.,Low,0,type webapp client employe domain LANWANCPDF0TP
172.30.56.149:9999/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
126.201.33.60:8121/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.201.33.19:5801/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.177.66.113:3000/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
www.orange.pl/kid,Cookie manipulation (DOM-based),The application may be vulnerable to DOM-based cookie manipulation. Data is read from <b>window.location.href</b> and passed to <b>document.cookie</b>.,Low,1,type webapp client customer domain Internet
126.185.96.232:8081/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.185.19.80:32787/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
www.orange.pl/zobaczwiecej.phtml,Cookie manipulation (DOM-based),The application may be vulnerable to DOM-based cookie manipulation. Data is read from <b>window.location.href</b> and passed to <b>document.cookie</b>.,Low,1,type webapp client customer domain Internet
126.185.4.99:5801/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.201.33.59:8131/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.185.4.81:8888/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.201.33.59:8030/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.177.66.113:5555/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
www.orange.pl/kid,Cookie manipulation (DOM-based),The application may be vulnerable to DOM-based cookie manipulation. Data is read from <b>window.location.href</b> and passed to <b>document.cookie</b>.,Low,1,type webapp client customer domain Internet
126.177.67.102:50013/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.185.4.64:9020/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.185.4.81/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.177.110.106:11600/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
10.236.26.148:9999/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.60.119:7003/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
www.orange.pl/mapa-strony.phtml;psid=3E75C0C995B555C96E21718797BE71F2.ptpportal405,Cookie manipulation (DOM-based),The application may be vulnerable to DOM-based cookie manipulation. Data is read from <b>window.location.href</b> and passed to <b>document.cookie</b>.,Low,1,type webapp client customer domain Internet
www.orange.pl/zarzadzanie_zgodnoscia.phtml,Cookie manipulation (DOM-based),The application may be vulnerable to DOM-based cookie manipulation. Data is read from <b>window.location.href</b> and passed to <b>document.cookie</b>.,Low,1,type webapp client customer domain Internet
126.185.4.81/Portal/190506231917.539/module/core.module.js,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.location.href</b> and passed to <b>window.open()</b>.,Low,1,type webapp client employe domain LANWANCPDF0TP
172.30.68.204/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.68.201/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
10.236.12.152/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
126.177.16.231/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
172.30.68.194:9999/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.68.214/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.68.200:9999/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
126.185.106.132:8081/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
visualparadigm.corpnet.pl:1999/login.jsp,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>window.location.search</b> and passed to <b>window.location.assign()</b>.,Low,1,type webapp client employe domain LANWANCPDF0TP
126.177.70.68/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.177.74.168/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.193.7.8:631/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.185.4.82:5801/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
172.30.68.210/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.68.198:9999/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
10.236.42.105/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
126.177.67.108:50013/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
10.236.42.104/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
10.236.26.117:7010/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.68.202:9999/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
orange.jobs/site/fr-orange-graduate-programme/index.htm,Open redirection (DOM-based),The application may be vulnerable to DOM-based open redirection. Data is read from <b>document.location.search</b> and passed to <b>window.open()</b>.,Low,1,type webapp client customer domain Internet
126.177.56.140:8081/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
10.236.26.147:9999/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.51.16:8181/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
126.177.56.143:8081/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.177.67.102:8000/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
172.30.68.205:9999/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
10.236.19.26:9292/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
126.177.110.100:5988/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.177.67.101:1000/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
31.61.132.19/,Unencrypted communications,Empty,Low,1,type webapp client customer domain Internet
126.201.33.14:8088/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.177.66.109:50013/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.177.111.139:32778/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.177.67.105/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.185.96.233:8080/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.177.80.8:8080/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
126.185.96.232:8080/,Unencrypted communications,Empty,Low,1,type webapp client employe domain LANWANCPDF0TP
172.30.48.126:8181/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.68.216/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.59.147:9999/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
172.30.51.16:8080/,Unencrypted communications,Empty,Low,1,type webapp client customer domain CPDBRAMKARZINTERNETBETP
